phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	193.5	1009.3800636054322	1003.2223489552656	6.157714650166554	1005.0202341431718	0.774637022979425	-28.73616656142341	-2347.166624026613	3.968071250322372	0.5946806727917289	3.7974426558606225	3.7974426558606225	3.1085894280279747	17.29433842073469	1002.1748345194276	5.595460007973747	film	1000	83	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1000.0_780_2.ddf	P09	1100	900	include
hold	193	1208.5753158519394	1202.008194967941	6.567120883998314	1204.8498012922796	0.7857153198520473	-29.747140262150268	-2730.238924869809	4.021640629470285	0.5256161111135418	3.838641349248361	3.838641349248361	2.7493612452431537	12.964480801870517	1202.4269518780793	5.585394695892889	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_10_2.ddf	P09	1320	1080	include
hold	193	1208.6567607421662	1201.7772171315498	6.879543610616338	1204.7208250780566	0.8124645505522234	-31.598459512302064	-2717.5930823209455	4.18078183093013	0.5626611157465584	4.007194042392647	4.007194042392647	2.946973053770772	15.512772105100048	1202.1514434407463	5.738371173912572	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_200_2.ddf	P09	1320	1080	include
hold	193	1208.452918401022	1201.6101056862683	6.842812714753791	1204.567590806634	0.8075586076481922	-31.379189868828412	-2712.2912891177293	4.271039308270062	0.4843940251195358	4.118453070901102	4.118453070901102	2.536311150098322	13.100693684445552	1201.9709030130996	5.7566625871805375	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_380_2.ddf	P09	1320	1080	include
hold	193	1208.1442959344768	1201.3441643473222	6.80013158715451	1204.327248976328	0.7918533523784089	-31.27216268054204	-2716.056527597175	4.493307931829859	0.46478836481915486	4.338756828882061	4.338756828882061	2.4324958182252705	12.034423633821234	1201.470304323277	5.563280395573965	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_450_2.ddf	P09	1320	1080	include
hold	193	1208.481390135096	1201.4208038726988	7.060586262397237	1204.4557715977735	0.8272603367165657	-32.36319688320026	-2719.89747389307	4.38820664803705	0.5969435087420196	4.201766432205106	4.201766432205106	3.1226902640591567	14.72207229946143	1201.900156721313	6.064246563110428	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_620_2.ddf	P09	1320	1080	include
hold	193	1208.3914954417398	1201.461598598526	6.929896843213783	1204.40833123506	0.8146333096337731	-31.841245505733035	-2698.4743784969396	4.558966183636283	0.45980729270769416	4.39847211087138	4.39847211087138	2.4069418217854377	11.899889534840112	1201.6538410483836	5.9965562074512375	film	1200	100	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_1200.0_790_2.ddf	P09	1320	1080	include
hold	208	267.1225644232879	188.41148872751913	78.71107569576876	252.60815158447693	9.71353897511975	315.7050131242018	10920.396583164176	1.1952721001916031	0.8213513431364473	1.0509836984117191	1.0509836984117191	3.979419008694576	50.69700748242645	249.47024182118443	2.398367257115448	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_100_2.ddf	P09	275	225	exclude
hold	209	268.2483682021673	195.97848998349065	72.26987821867664	252.45404849603307	10.1021320235727	262.18888146487217	11152.235118020995	1.3621521005911903	0.681988684168076	1.2574445286694664	1.2574445286694664	3.302456502803554	49.215567791687675	249.3613990251793	2.6596354783524747	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_170_2.ddf	P09	275	225	exclude
hold	209.5	268.4607833710962	193.8979366522213	74.56284671887497	252.41640679800344	10.256878160160351	161.1501496775443	12435.722466204768	1.4843016562333926	0.6000357854774995	1.3862458610192994	1.3862458610192994	2.756873967473956	49.07245456259535	249.3487196678307	2.8678105595125434	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_390_2.ddf	P09	275	225	exclude
hold	208.5	264.2887842949228	187.42286794709355	76.86591634782923	252.5487541429861	10.15989022700063	319.76630602583947	10210.389374462864	1.4399315503511212	1.020702021410207	1.2677228798535607	1.2677228798535607	4.924317155105448	50.8199732064969	249.3868833100446	2.5631513741985614	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_540_2.ddf	P09	275	225	exclude
hold	210	267.26245166761976	197.1280504459594	70.13440122166037	252.464705399306	10.069136234120096	151.25115164107223	10932.229570652964	1.718656895090199	0.8962904126833183	1.5277420266457304	1.5277420266457304	4.34396530121649	51.04449991064675	249.45106001189737	3.255409868288903	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_570_2.ddf	P09	275	225	exclude
hold	194.5	267.6259310326039	251.34746183547267	16.278469197131216	254.44339250901132	1.4948022349205563	-72.56798046275715	-3141.723038753071	1.471872833528752	0.3882557794692176	1.364885694044078	1.364885694044078	2.043447756761561	21.16745399329112	251.19716986432513	2.593508222264948	film	250	28.299999999999955	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_250.0_680_2.ddf	P09	275	225	include
hold	195	414.2657243098122	404.1672200537956	10.09850425601661	404.8498038799556	1.1533388877923467	-50.74672025085458	-1877.637799462036	2.034616749248966	0.6885295165438623	1.8824632581358471	1.8824632581358471	3.609176246557237	34.190416159711745	401.78389278014976	3.524817136162831	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_280_2.ddf	P09	440.00000000000006	360	include
hold	215.5	416.0804077868296	254.52030827169037	161.56009951513923	397.48521529791	29.46519238768061	587.0422195445068	17102.018036192363	2.1615294718569498	1.3180205096711666	1.956344840221404	1.956344840221404	6.214919909851209	68.55264445188203	394.8785381515113	4.092660698709532	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_290_2.ddf	P09	440.00000000000006	360	exclude
hold	196	412.8211249894652	403.6470778856987	9.17404710376644	404.4960293764905	0.8517992012906965	-44.29254554478061	-2247.85097311792	1.6963565551840063	0.5292754664555319	1.540799411702727	1.540799411702727	2.7375966126029763	17.375757868837827	401.4571788298423	3.017312262002823	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_30_2.ddf	P09	440.00000000000006	360	include
hold	195.5	418.2927473155681	403.8279321843486	14.464815131219495	404.8343811145821	1.4801392470371963	-71.69681231273177	-3025.724961832225	1.9886959272294729	0.5895256605690911	1.8534111662452135	1.8534111662452135	3.088094263786985	31.677392915190783	401.8302736894826	3.486550970561314	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_360_2.ddf	P09	440.00000000000006	360	include
hold	195.5	415.27031223898115	404.1852301604783	11.085082078502865	404.8272132351333	1.109517812310763	-57.710214288624215	-2517.62791146939	2.0568066690344797	0.7350522153072818	1.8855533915501703	1.8855533915501703	3.827050965970804	30.15686784932736	401.91906037352345	3.704790994769123	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_700_2.ddf	P09	440.00000000000006	360	include
hold	196	414.73171514365305	403.33645463538943	11.395260508263618	404.98301491809025	1.0570175947730216	-50.67319858724274	-2554.540463346939	2.268844627023322	0.67694482452532	2.061726053021858	2.061726053021858	3.498648759161848	21.079313299966262	401.59474396009983	3.3439881693772326	film	400	33.33000000000004	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_400.0_750_2.ddf	P09	440.00000000000006	360	include
hold	228.5	611.2815312925508	283.15164098162654	328.1298903109242	580.3476235884757	72.71363037569229	1231.9156950967388	18034.023051155713	4.196172897264605	1.7808204183049705	3.866054456938956	3.866054456938956	7.628503537190528	66.62443154413467	577.7763842888938	5.643398837696782	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_110_2.ddf	P09	660	540	exclude
hold	195	610.7462167898145	604.2767601710183	6.469456618796244	604.7471782877948	0.7634734563596809	-31.264166180294165	-1784.8127569473036	2.3550325641145937	0.4914593118402857	2.2098726794283223	2.2098726794283223	2.555472847383974	16.46601441730322	601.9119940203191	3.874906612094458	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_120_2.ddf	P09	660	540	include
hold	229.5	610.4986632520996	250.4667486591351	360.03191459296454	579.3086743528515	76.30572093767358	1540.5477700022434	15624.968895945583	2.528475214137906	1.7084096515190204	2.271343802155158	2.271343802155158	7.469143825566924	56.49672498712421	576.4827924952485	3.81296919904721	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_130_2.ddf	P09	660	540	exclude
hold	228	611.2450621714008	275.3419271100786	335.90313506132225	580.7763346392792	72.76643376785513	1431.229201692649	16824.247792462644	4.20608509375801	2.2385524805992763	3.831715817577644	3.831715817577644	9.85238575864437	83.74111615283385	577.6944106083022	4.941144793181866	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_140_2.ddf	P09	660	540	exclude
hold	194	611.2046940096549	604.3367018687096	6.867992140945262	604.8466191608092	0.8608258297464653	-31.459784403449724	-1271.3724549146264	3.9706395799680982	0.7969140750068409	3.7487571201946928	3.7487571201946928	4.158662578513151	23.8915930279342	601.750879270052	4.987898353876803	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_150_2.ddf	P09	660	540	include
hold	228.5	611.120376833455	279.3107970985743	331.8095797348807	580.1126887918945	73.50117376028597	1355.7312115314216	17143.752764850433	4.269781776205684	1.8555817588350625	3.930029544727491	3.930029544727491	8.165028370258742	64.70310748965514	577.0787381710325	5.012730328867947	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_180_2.ddf	P09	660	540	exclude
hold	229	611.0662872190093	269.3483960145152	341.7178912044941	579.1795791259457	75.58770732177399	1409.3325377406704	16554.378903421595	4.342365521574061	1.8374470770615767	4.038430976616194	4.038430976616194	8.049902435185565	65.24823033917038	575.8818345819897	4.566537177910009	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_190_2.ddf	P09	660	540	exclude
hold	228.5	611.082930405561	268.24853505069325	342.83439535486775	580.1260873635067	74.49354261801511	1469.0569188305835	15711.242298019895	3.909085400690308	2.1774876581730336	3.5016484653262308	3.5016484653262308	9.55944573162025	70.13227894643404	577.0405388358956	4.57588189527026	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_20_2.ddf	P09	660	540	exclude
hold	227	611.0554247146694	277.74893008440506	333.3064946302643	582.2836521012576	69.41598076219573	1439.3318917197516	15646.72290411738	4.080899085843749	2.107608335939814	3.652597528373756	3.652597528373756	9.32417478861263	64.29464348637026	579.1574453601952	4.777376219714166	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_220_2.ddf	P09	660	540	exclude
hold	193.5	614.161785618881	604.2603194098416	9.901466209039429	604.7909811557287	1.1467748977141234	-47.87531002875825	-1823.2121000339705	4.087143232526307	0.6560493334007718	3.9049611410562544	3.9049611410562544	3.4500550703999067	26.52270051362038	601.7026728975956	5.090593695050823	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_230_2.ddf	P09	660	540	include
hold	228.5	610.8176889637194	280.08951898110564	330.7281699826138	579.9953963481204	73.42631591563678	1368.3575677152107	16836.740836461104	4.4328104683113185	1.9660849161724976	4.054842004592451	4.054842004592451	8.657630608434072	66.90643015776132	577.0234080551113	5.1093670989353495	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_260_2.ddf	P09	660	540	exclude
hold	194.5	611.0200553446106	604.1614432198728	6.8586121247377605	604.7105864818009	0.8223264494019897	-30.844820550905983	-1340.837414326188	4.139154989644525	0.6802427552102914	3.926072323224491	3.926072323224491	3.5370863884648656	18.978181080714585	601.4979740827441	4.8722856254329905	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_270_2.ddf	P09	660	540	include
hold	228.5	610.906964725392	278.24737862578263	332.6595860996093	580.1494659770339	73.64937041325946	1389.5254431039332	16720.35936514999	4.194618361543006	1.9874548227640063	3.784825746020126	3.784825746020126	8.741406703633979	62.21367018865287	577.1164383941891	4.901198670281863	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_300_2.ddf	P09	660	540	exclude
hold	228.5	611.3636856304743	278.47526480171	332.88842082876425	579.9728236097927	73.5982755469633	1358.5792011732203	17070.71934278622	4.444258118056558	1.978922355308404	4.068163566824325	4.068163566824325	8.697932465041786	65.46900902026832	576.9342615722971	5.094699935865447	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_320_2.ddf	P09	660	540	exclude
hold	228	610.8592569792498	279.02735075271164	331.8319062265382	580.5911817991561	72.28658094462136	1420.454206976737	15815.076332259992	4.479674755935827	2.013910618820236	4.151697070775656	4.151697070775656	8.877094575672718	67.40510210399808	577.3151152952375	4.750901311485976	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_330_2.ddf	P09	660	540	exclude
hold	194.5	610.8685975024661	604.4530952005917	6.415502301874312	604.8471429877102	0.7738996542444964	-27.56877211621684	-1290.1934204983263	2.589956034417753	0.4463447082757277	2.451947158108535	2.451947158108535	2.3314837243622932	16.589235949838965	601.9322255705858	3.959325578387806	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_340_2.ddf	P09	660	540	include
hold	228	610.9904793002731	285.3912245101171	325.599254790156	580.9420830666999	71.86662848913137	1370.9613605578322	16459.52677725404	4.121656446565039	2.0029900935384948	3.7280840770425026	3.7280840770425026	8.839864431667712	61.060716499174106	578.0461555221837	5.177847243395255	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_350_2.ddf	P09	660	540	exclude
hold	228	610.6567109439952	288.10065162073937	322.55605932325585	581.2033566836272	70.08608526075894	1072.6848681106185	19724.20531857665	4.319715272190499	1.500126256779435	4.050007849579778	4.050007849579778	6.140292213728525	63.05743785206985	578.9479004277323	6.344103638531035	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_370_2.ddf	P09	660	540	exclude
hold	228	612.4642488616876	274.64269420979446	337.8215546518931	580.8172203471406	72.82681850918404	1440.288375966198	16076.09383227566	4.0034494136565035	2.246525982837671	3.5877977236049228	3.5877977236049228	9.879840221932351	66.16303382348664	577.8374770614685	4.83805928114575	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_40_2.ddf	P09	660	540	exclude
hold	228.5	610.8188658553064	284.99540912666765	325.82345672863875	579.9590593511348	73.01855259205419	1340.8594692314564	16757.138297394817	4.5912648125429305	2.0610636382476546	4.2316796801497	4.2316796801497	9.092676163761956	67.85831239502028	577.0180379419237	5.467127054863949	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_400_2.ddf	P09	660	540	exclude
hold	226.5	611.0678060032757	282.4593688631412	328.60843714013447	582.9121841109746	67.82098131664878	1422.8925618905664	15536.428701775094	4.155188752321164	2.064253374389207	3.785127956605039	3.785127956605039	9.148124945477022	62.32253737550763	579.8002371264789	4.904442972967049	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_420_2.ddf	P09	660	540	exclude
hold	194.5	610.8604874853577	604.4911377962745	6.369349689083151	604.9461473725055	0.7720129424845373	-26.68876641898397	-1263.1896351147134	3.054126316252097	0.4934265756163296	2.920127564520718	2.920127564520718	2.5756910837247418	17.666371419990057	602.0028167733287	4.281874317098018	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_430_2.ddf	P09	660	540	include
hold	226.5	611.0321965803463	282.041468118228	328.9907284621183	582.9082678768559	67.85222662825808	1423.7785538004475	15688.65735259908	4.178525566160678	2.3168273078403576	3.7747927379503623	3.7747927379503623	10.270805554003497	69.80184946179158	579.8936105569824	5.120887195608724	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_440_2.ddf	P09	660	540	exclude
hold	226.5	611.5094745371156	286.9007381984155	324.60873633870006	582.749630258764	67.63864235232356	1401.062457133492	15512.531474052706	4.410875604923951	2.1491740207788927	4.022164949587488	4.022164949587488	9.521939275121202	58.73334705433919	579.5897289034069	5.11490898624509	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_460_2.ddf	P09	660	540	exclude
hold	194.5	615.8321301514646	604.1155559949561	11.7165741565085	604.699276545695	1.3305661888172593	-57.05462035170734	-2289.3817075328116	4.261435318907195	0.5831561229345943	4.0975595763775825	4.0975595763775825	3.057225410093675	26.005664067344725	601.5828806355734	5.247168351114273	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_470_2.ddf	P09	660	540	include
hold	194.5	612.0994406541836	604.4763516074523	7.623089046731252	604.9826738993289	0.9194425769743388	-35.11710696988513	-1413.2881114153406	3.688203797665191	0.7671039458100073	3.444409423917412	3.444409423917412	3.994980514018133	23.83450884705685	602.0923745754632	5.19144499289879	film	600	50	6	09_ddf/--film-shaved-aurora_2022-03-01_16-58-12_P09_film_600.0_490_2.ddf	P09	660	540	include
